Fold,Model,Padding,Image_ID,Modality,Dice,IoU,Recall,Precision,HD95,ASD
0,ST-SAM,-5,Color1_000597,Colour,0.8070937395095825,0.6765776872634888,0.6788727493538425,0.9950280467879872,11.0,3.0818519592285156
0,ST-SAM,-5,Color1_000661,Colour,0.9465059041976929,0.898444414138794,0.920723825893019,0.9737734797745039,7.175588607788086,0.9408915042877197
0,ST-SAM,-5,Color1_000677,Colour,0.917081356048584,0.8468607664108276,0.9018410851839301,0.9328455446594321,3.0,0.7907220125198364
0,ST-SAM,-5,Color1_000789,Colour,0.9371180534362793,0.8816764950752258,0.9127438940881176,0.9628296930314552,7.8102498054504395,1.7465264797210693
0,ST-SAM,-5,Color1_000760,Colour,0.9516462087631226,0.9077529311180115,0.9719232049177714,0.9321979775980735,2.8284270763397217,0.9209823608398438
0,ST-SAM,-5,Color1_000530,Colour,0.9223448038101196,0.8558811545372009,0.8976842104318227,0.9483985764069841,2.2360680103302,0.6885733604431152
0,ST-SAM,-5,Color1_000121,Colour,0.9204965233802795,0.8527035713195801,0.8789288124762636,0.9661911436491967,6.1432108879089355,1.1905099153518677
0,ST-SAM,-5,Color1_000693,Colour,0.9482731223106384,0.9016343951225281,0.9495925262989627,0.9469573835105269,6.352052688598633,1.1894304752349854
0,ST-SAM,-5,Color1_000403,Colour,0.9129711389541626,0.8398775458335876,0.8447330880062517,0.9932026835281423,5.0,1.3401939868927002
0,ST-SAM,-5,Color1_000184,Colour,0.8976729512214661,0.8143436312675476,0.8276690695928974,0.9806127981316957,12.529964447021484,0.7115999460220337
0,ST-SAM,-5,Color1_000034,Colour,0.8980433344841003,0.8149533867835999,0.8246648460262745,0.9857556197799721,5.385164737701416,1.502274513244629
0,ST-SAM,-5,Color1_000807,Colour,0.9308109879493713,0.8705766797065735,0.922569444398682,0.939201131094319,7.6157732009887695,1.2846744060516357
0,ST-SAM,-5,Color1_000699,Colour,0.9448519945144653,0.8954686522483826,0.9419605808640061,0.9477611939803903,3.605551242828369,0.9045348763465881
0,ST-SAM,-5,Color1_000668,Colour,0.8519126176834106,0.7420276403427124,0.7993982647075708,0.9118116519623454,21.713605880737305,1.995093584060669
0,ST-SAM,-5,Color1_000100,Colour,0.9234849810600281,0.8578468561172485,0.9002784775360988,0.9479195754052052,4.0,0.6143099665641785
0,ST-SAM,-5,Color1_000325,Colour,0.9299337863922119,0.869043231010437,0.878154721719602,0.9882015842753917,4.524909496307373,1.0860100984573364
0,ST-SAM,-5,Color1_000657,Colour,0.9212684631347656,0.8540294170379639,0.9046979865164632,0.9384572541813939,4.123105525970459,1.190880298614502
