Fold,Model,Padding,Image_ID,Modality,Dice,HD95
1,Baseline_SAM2,5,Color2_000225,Colour,0.9224541783332825,9.0
1,Baseline_SAM2,5,Color2_000617,Colour,0.9534657597541809,2.0
1,Baseline_SAM2,5,Color2_000688,Colour,0.9383537769317627,10.198039054870605
1,Baseline_SAM2,5,Color2_000708,Colour,0.9331870079040527,3.605551242828369
1,Baseline_SAM2,5,Color2_000011,Colour,0.8932744860649109,13.440232276916504
1,Baseline_SAM2,5,Color2_000145,Colour,0.9368183016777039,5.656854152679443
1,Baseline_SAM2,5,Color2_000316,Colour,0.9382372498512268,8.0
1,Baseline_SAM2,5,Color2_000114,Colour,0.8932139873504639,3.0
1,Baseline_SAM2,5,Color2_000501,Colour,0.9408172965049744,5.830951690673828
1,Baseline_SAM2,5,Color2_000563,Colour,0.9181345701217651,8.246211051940918
1,Baseline_SAM2,5,Color2_000632,Colour,0.9338313937187195,3.605551242828369
1,Baseline_SAM2,5,Color2_000807,Colour,0.9275641441345215,13.416407585144043
1,Baseline_SAM2,5,Color2_000817,Colour,0.9162513613700867,8.485280990600586
1,Baseline_SAM2,5,Color2_000868,Colour,0.9577814340591431,6.324555397033691
1,Baseline_SAM2,5,Color2_000163,Colour,0.9174860119819641,4.0
1,Baseline_SAM2,5,Color2_000809,Colour,0.9358550310134888,2.0
1,Baseline_SAM2,5,Color2_000366,Colour,0.8910749554634094,9.219544410705566
1,Baseline_SAM2,5,Color2_000138,Colour,0.9069686532020569,2.2360680103302
1,Baseline_SAM2,5,Color2_000111,Colour,0.9115279316902161,4.242640495300293
1,Baseline_SAM2,5,Color2_000219,Colour,0.9497576355934143,2.8284270763397217
1,Baseline_SAM2,5,Color2_000525,Colour,0.9317361116409302,7.693568706512451
1,Baseline_SAM2,5,Color2_000609,Colour,0.9116625785827637,10.630146026611328
1,Baseline_SAM2,5,Color2_000518,Colour,0.9588409066200256,2.8284270763397217
1,Baseline_SAM2,5,Color2_000358,Colour,0.908607006072998,6.324555397033691
1,Baseline_SAM2,5,Color2_000756,Colour,0.9377193450927734,4.123105525970459
1,Baseline_SAM2,5,Color2_000077,Colour,0.9579958915710449,6.0
1,Baseline_SAM2,5,Color2_000728,Colour,0.9397368431091309,2.0
1,Baseline_SAM2,5,Color2_000303,Colour,0.8809216618537903,34.1209716796875
1,Baseline_SAM2,5,Color2_000613,Colour,0.9679265022277832,2.2360680103302
1,Baseline_SAM2,5,Color2_000663,Colour,0.9253992438316345,6.324555397033691
1,Baseline_SAM2,5,Color2_000221,Colour,0.9461888074874878,3.605551242828369
1,Baseline_SAM2,5,Color2_000249,Colour,0.9483132362365723,7.380784511566162
1,Baseline_SAM2,5,Color2_000160,Colour,0.9199429750442505,8.062257766723633
1,Baseline_SAM2,5,Color2_000538,Colour,0.9362502694129944,2.0
1,Baseline_SAM2,5,Color2_000727,Colour,0.8960750102996826,8.218613624572754
1,Baseline_SAM2,5,Color2_000594,Colour,0.944806694984436,3.1622776985168457
1,Baseline_SAM2,5,Color2_000236,Colour,0.9301593899726868,7.8102498054504395
1,Baseline_SAM2,5,Color2_000067,Colour,0.9207493662834167,21.303606033325195
1,Baseline_SAM2,5,Color2_000441,Colour,0.9421771168708801,7.6157732009887695
1,Baseline_SAM2,5,Color2_000502,Colour,0.889891505241394,16.031219482421875
1,Baseline_SAM2,5,Color2_000759,Colour,0.9267607927322388,5.0
1,Baseline_SAM2,5,Color2_000050,Colour,0.8155623078346252,40.9168586730957
1,Baseline_SAM2,5,Color2_000353,Colour,0.903598964214325,6.324555397033691
1,Baseline_SAM2,5,Color2_000187,Colour,0.9549554586410522,6.0
1,Baseline_SAM2,5,Color2_000098,Colour,0.8798691630363464,9.219544410705566
1,Baseline_SAM2,5,Color2_000344,Colour,0.8717539310455322,10.630146026611328
1,Baseline_SAM2,5,Color2_000288,Colour,0.9298529624938965,3.1622776985168457
1,Baseline_SAM2,5,Color2_000224,Colour,0.9216104745864868,5.0
1,Baseline_SAM2,5,Color2_000082,Colour,0.9418537020683289,6.540395259857178
1,Baseline_SAM2,5,Color2_000508,Colour,0.9315217733383179,2.0
1,Baseline_SAM2,5,Color2_000545,Colour,0.951528012752533,4.123105525970459
1,Baseline_SAM2,5,Color2_000247,Colour,0.94961017370224,2.0
1,Baseline_SAM2,5,Color2_000072,Colour,0.9571351408958435,2.8284270763397217
1,Baseline_SAM2,5,Color2_000773,Colour,0.9373658299446106,4.123105525970459
1,Baseline_SAM2,5,Color2_000285,Colour,0.8797796368598938,4.4721360206604
1,Baseline_SAM2,5,Color2_000650,Colour,0.9209402799606323,6.324555397033691
1,Baseline_SAM2,5,Color2_000428,Colour,0.9206838011741638,3.605551242828369
1,Baseline_SAM2,5,Color2_000214,Colour,0.9597345590591431,2.0
1,Baseline_SAM2,5,Color2_000096,Colour,0.9275331497192383,7.0
1,Baseline_SAM2,5,Color2_000457,Colour,0.9307801127433777,3.0
1,Baseline_SAM2,5,Color2_000813,Colour,0.9116213321685791,7.0
1,Baseline_SAM2,5,Color2_000557,Colour,0.9491744637489319,5.0
1,Baseline_SAM2,5,Color2_000368,Colour,0.9559670686721802,3.0
1,Baseline_SAM2,5,Color2_000446,Colour,0.908877968788147,14.0
1,Baseline_SAM2,5,Color2_000341,Colour,0.9636204838752747,2.0
1,Baseline_SAM2,5,Color2_000108,Colour,0.9365168809890747,5.227770805358887
1,Baseline_SAM2,5,Color2_000337,Colour,0.8717978000640869,8.604053497314453
1,Baseline_SAM2,5,Color2_000033,Colour,0.9492473006248474,3.0
1,Baseline_SAM2,5,Color2_000230,Colour,0.9128139615058899,7.0
1,Baseline_SAM2,5,Color2_000294,Colour,0.9373947381973267,5.0
1,Baseline_SAM2,5,Color2_000244,Colour,0.9475383162498474,5.099019527435303
1,Baseline_SAM2,5,Color2_000853,Colour,0.9140524864196777,25.0
1,Baseline_SAM2,5,Color2_000747,Colour,0.9329806566238403,5.0
1,Baseline_SAM2,5,Color2_000234,Colour,0.9285984635353088,7.534809589385986
1,Baseline_SAM2,5,Color2_000610,Colour,0.9380304217338562,6.0
1,Baseline_SAM2,5,Color2_000832,Colour,0.8990599513053894,11.0
1,Baseline_SAM2,5,Color2_000242,Colour,0.9078989028930664,5.466651439666748
1,Baseline_SAM2,5,Color2_000381,Colour,0.9050723314285278,5.691160202026367
1,Baseline_SAM2,5,Color2_000417,Colour,0.9397032856941223,3.1622776985168457
1,Baseline_SAM2,5,Color2_000127,Colour,0.909775972366333,6.324555397033691
1,Baseline_SAM2,5,Color2_000046,Colour,0.9267154932022095,9.04427719116211
1,Baseline_SAM2,5,Color2_000289,Colour,0.8713697195053101,9.433980941772461
1,Baseline_SAM2,5,Color2_000310,Colour,0.9089784026145935,7.6157732009887695
1,Baseline_SAM2,5,Color2_000074,Colour,0.9633257389068604,3.0
1,Baseline_SAM2,5,Color2_000776,Colour,0.9336716532707214,7.211102485656738
1,Baseline_SAM2,5,Color2_000483,Colour,0.9458260536193848,5.0
1,Baseline_SAM2,5,Color2_000623,Colour,0.887420117855072,7.071067810058594
1,Baseline_SAM2,5,Color2_000459,Colour,0.9531586766242981,3.605551242828369
1,Baseline_SAM2,5,Color2_000018,Colour,0.939819872379303,8.0
1,Baseline_SAM2,5,Color2_000744,Colour,0.9401546716690063,4.123105525970459
1,Baseline_SAM2,5,Color2_000748,Colour,0.9261616468429565,4.0
1,Baseline_SAM2,5,Color2_000038,Colour,0.9568610787391663,6.4031243324279785
1,Baseline_SAM2,5,Color2_000665,Colour,0.9177525639533997,9.219544410705566
1,Baseline_SAM2,5,Color2_000603,Colour,0.9346169829368591,3.0
1,Baseline_SAM2,5,Color2_000621,Colour,0.9339892268180847,6.0
1,Baseline_SAM2,5,Color2_000311,Colour,0.9650629162788391,5.864753246307373
1,Baseline_SAM2,5,Color2_000213,Colour,0.943274199962616,10.0
1,Baseline_SAM2,5,Color2_000177,Colour,0.9251598119735718,2.2360680103302
1,Baseline_SAM2,5,Color2_000552,Colour,0.9420261383056641,8.485280990600586
1,Baseline_SAM2,5,Color2_000636,Colour,0.9542471170425415,4.123105525970459
1,Baseline_SAM2,5,Color2_000562,Colour,0.8680357933044434,24.927282333374023
1,Baseline_SAM2,5,Color2_000731,Colour,0.9096415638923645,24.515300750732422
1,Baseline_SAM2,5,Color2_000115,Colour,0.7143643498420715,47.982696533203125
1,Baseline_SAM2,5,Color2_000599,Colour,0.952153205871582,4.110797882080078
1,Baseline_SAM2,5,Color2_000860,Colour,0.94676673412323,3.0
1,Baseline_SAM2,5,Color2_000181,Colour,0.9562310576438904,4.0
1,Baseline_SAM2,5,Color2_000185,Colour,0.9452469348907471,3.0
1,Baseline_SAM2,5,Color2_000245,Colour,0.9351016283035278,9.486832618713379
1,Baseline_SAM2,5,Color2_000614,Colour,0.9483300447463989,3.0
1,Baseline_SAM2,5,Color2_000400,Colour,0.8653056025505066,7.280109882354736
1,Baseline_SAM2,5,Color2_000455,Colour,0.8901680111885071,19.209373474121094
1,Baseline_SAM2,5,Color2_000782,Colour,0.9258373975753784,8.9442720413208
1,Baseline_SAM2,5,Color2_000153,Colour,0.8982912302017212,6.082762718200684
1,Baseline_SAM2,5,Color2_000858,Colour,0.9073523283004761,4.123105525970459
1,Baseline_SAM2,5,Color2_000387,Colour,0.9311879873275757,6.0
1,Baseline_SAM2,5,Color2_000211,Colour,0.9402874708175659,3.1622776985168457
1,Baseline_SAM2,5,Color2_000822,Colour,0.8947508335113525,12.083045959472656
1,Baseline_SAM2,5,Color2_000433,Colour,0.9085153937339783,13.894238471984863
1,Baseline_SAM2,5,Color2_000461,Colour,0.9680471420288086,1.4142135381698608
1,Baseline_SAM2,5,Color2_000631,Colour,0.9309374690055847,10.017455101013184
1,Baseline_SAM2,5,Color2_000437,Colour,0.9107704758644104,10.212679862976074
1,Baseline_SAM2,5,Color2_000578,Colour,0.9495012760162354,4.123105525970459
1,Baseline_SAM2,5,Color2_000220,Colour,0.8898367881774902,53.002357482910156
1,Baseline_SAM2,5,Color2_000810,Colour,0.9721330404281616,10.0
1,Baseline_SAM2,5,Color2_000474,Colour,0.9456577301025391,14.317821502685547
1,Baseline_SAM2,5,Color2_000343,Colour,0.941896915435791,4.123105525970459
1,Baseline_SAM2,5,Color2_000468,Colour,0.8867228627204895,10.049875259399414
1,Baseline_SAM2,5,Color2_000781,Colour,0.9405339956283569,8.0
1,Baseline_SAM2,5,Color2_000799,Colour,0.9383094310760498,6.057929992675781
1,Baseline_SAM2,5,Color2_000515,Colour,0.9229312539100647,7.867160797119141
1,Baseline_SAM2,5,Color2_000618,Colour,0.9543857574462891,3.0
1,Baseline_SAM2,5,Color2_000574,Colour,0.9594810009002686,4.242640495300293
1,Baseline_SAM2,5,Color2_000611,Colour,0.9323406219482422,2.2360680103302
1,Baseline_SAM2,5,Color2_000479,Colour,0.9477939009666443,4.0
1,Baseline_SAM2,5,Color2_000061,Colour,0.9383311867713928,2.2360680103302
1,Baseline_SAM2,5,Color2_000186,Colour,0.9144893884658813,9.939539909362793
1,Baseline_SAM2,5,Color2_000207,Colour,0.9700400233268738,2.8369932174682617
1,Baseline_SAM2,5,Color2_000393,Colour,0.926304042339325,4.0
1,Baseline_SAM2,5,Color2_000179,Colour,0.9595350623130798,4.0
1,Baseline_SAM2,5,Color2_000602,Colour,0.9416157603263855,6.0
1,Baseline_SAM2,5,Color2_000620,Colour,0.9349410533905029,4.123105525970459
1,Baseline_SAM2,5,Color2_000683,Colour,0.943588137626648,3.605551242828369
1,Baseline_SAM2,5,Color2_000006,Colour,0.9244337677955627,5.0
1,Baseline_SAM2,5,Color2_000466,Colour,0.9493660926818848,4.123105525970459
1,Baseline_SAM2,5,Color2_000391,Colour,0.914142906665802,5.0
1,Baseline_SAM2,5,Color2_000730,Colour,0.9230622053146362,13.97848129272461
1,Baseline_SAM2,5,Color2_000268,Colour,0.9551965594291687,2.8284270763397217
1,Baseline_SAM2,5,Color2_000629,Colour,0.9414300322532654,2.0
1,Baseline_SAM2,5,Color2_000101,Colour,0.8250072002410889,11.401754379272461
1,Baseline_SAM2,5,Color2_000493,Colour,0.9626534581184387,3.1622776985168457
1,Baseline_SAM2,5,Color2_000052,Colour,0.9285205602645874,15.029963493347168
1,Baseline_SAM2,5,Color2_000761,Colour,0.9324824810028076,7.4982991218566895
1,Baseline_SAM2,5,Color2_000664,Colour,0.9489278197288513,10.0
1,Baseline_SAM2,5,Color2_000722,Colour,0.9429810643196106,6.0
1,Baseline_SAM2,5,Color2_000373,Colour,0.8592686653137207,8.246211051940918
1,Baseline_SAM2,5,Color2_000129,Colour,0.922458291053772,5.0
1,Baseline_SAM2,5,Color2_000673,Colour,0.9403577446937561,18.479585647583008
1,Baseline_SAM2,5,Color2_000710,Colour,0.8378796577453613,37.121421813964844
1,Baseline_SAM2,5,Color2_000779,Colour,0.9595924019813538,2.8284270763397217
1,Baseline_SAM2,5,Color2_000467,Colour,0.9467639923095703,4.123105525970459
1,Baseline_SAM2,5,Color2_000643,Colour,0.9561647176742554,2.8284270763397217
1,Baseline_SAM2,5,Color2_000021,Colour,0.9258918166160583,7.071067810058594
1,Baseline_SAM2,5,Color2_000584,Colour,0.9313256740570068,8.0
1,Baseline_SAM2,5,Color2_000757,Colour,0.9379251599311829,3.0
1,Baseline_SAM2,5,Color2_000039,Colour,0.9189798831939697,29.252714157104492
1,Baseline_SAM2,5,Color2_000855,Colour,0.9143690466880798,3.0
1,Baseline_SAM2,5,Color2_000709,Colour,0.9474266767501831,8.974918365478516
1,Baseline_SAM2,5,Color2_000080,Colour,0.9563141465187073,3.0
1,Baseline_SAM2,5,Color2_000237,Colour,0.9563802480697632,7.0
1,Baseline_SAM2,5,Color2_000097,Colour,0.9303409457206726,10.732711791992188
1,Baseline_SAM2,5,Color2_000190,Colour,0.9529565572738647,2.0
1,Baseline_SAM2,5,Color2_000539,Colour,0.9305543303489685,5.0
1,Baseline_SAM2,5,Color2_000165,Colour,0.9034314155578613,6.0
1,Baseline_SAM2,5,Color2_000682,Colour,0.9288106560707092,7.0
1,Baseline_SAM2,5,Color2_000783,Colour,0.9145951271057129,8.9442720413208
1,Baseline_SAM2,5,Color2_000528,Colour,0.9256104826927185,5.0
1,Baseline_SAM2,5,Color2_000070,Colour,0.9204258918762207,19.757238388061523
1,Baseline_SAM2,5,Color2_000463,Colour,0.9539148807525635,8.018680572509766
1,Baseline_SAM2,5,Color2_000766,Colour,0.9212316870689392,5.0
1,Baseline_SAM2,5,Color2_000644,Colour,0.9293702840805054,5.0
1,Baseline_SAM2,5,Color2_000510,Colour,0.9624490141868591,10.0
1,Baseline_SAM2,5,Color2_000788,Colour,0.9288898706436157,6.7082037925720215
1,Baseline_SAM2,5,Color2_000140,Colour,0.8641107082366943,6.85410213470459
1,Baseline_SAM2,5,Color2_000296,Colour,0.8697716593742371,30.864099502563477
1,Baseline_SAM2,5,Color2_000679,Colour,0.9108567833900452,3.1622776985168457
1,Baseline_SAM2,5,Color2_000022,Colour,0.8765376806259155,9.0
1,Baseline_SAM2,5,Color2_000201,Colour,0.935894787311554,3.1622776985168457
1,Baseline_SAM2,5,Color2_000420,Colour,0.8845586180686951,5.0
1,Baseline_SAM2,5,Color2_000550,Colour,0.9439663887023926,2.8284270763397217
1,Baseline_SAM2,5,Color2_000490,Colour,0.9491301774978638,11.065610885620117
1,Baseline_SAM2,5,Color2_000035,Colour,0.8944292068481445,34.00514221191406
1,Baseline_SAM2,5,Color2_000144,Colour,0.9018510580062866,16.6433162689209
1,Baseline_SAM2,5,Color2_000259,Colour,0.9453577399253845,6.004132270812988
1,Baseline_SAM2,5,Color2_000251,Colour,0.8923854231834412,5.0
1,Baseline_SAM2,5,Color2_000377,Colour,0.8929735422134399,4.0
1,Baseline_SAM2,5,Color2_000864,Colour,0.895259439945221,41.990474700927734
1,Baseline_SAM2,5,Color2_000408,Colour,0.9194990396499634,11.180339813232422
1,Baseline_SAM2,5,Color2_000568,Colour,0.9133634567260742,3.0
1,Baseline_SAM2,5,Color2_000591,Colour,0.9392548203468323,3.1622776985168457
1,Baseline_SAM2,5,Color2_000851,Colour,0.8775772452354431,14.764822959899902
1,Baseline_SAM2,5,Color2_000305,Colour,0.9198029041290283,7.0
1,Baseline_SAM2,5,Color2_000641,Colour,0.9259955286979675,2.2360680103302
1,Baseline_SAM2,5,Color2_000593,Colour,0.9468367695808411,2.2360680103302
1,Baseline_SAM2,5,Color2_000701,Colour,0.9269996881484985,8.062257766723633
1,Baseline_SAM2,5,Color2_000252,Colour,0.9264890551567078,3.0
1,Baseline_SAM2,5,Color2_000099,Colour,0.9461926221847534,3.605551242828369
1,Baseline_SAM2,5,Color2_000176,Colour,0.9305352568626404,7.071067810058594
1,Baseline_SAM2,5,Color2_000081,Colour,0.9652760028839111,3.605551242828369
1,Baseline_SAM2,5,Color2_000659,Colour,0.9244163036346436,6.324555397033691
1,Baseline_SAM2,5,Color2_000690,Colour,0.9147236943244934,9.939539909362793
1,Baseline_SAM2,5,Color2_000865,Colour,0.8938002586364746,20.808652877807617
1,Baseline_SAM2,5,Color2_000025,Colour,0.9560572504997253,8.485280990600586
1,Baseline_SAM2,5,Color2_000422,Colour,0.9427143335342407,4.123105525970459
1,Baseline_SAM2,5,Color2_000740,Colour,0.9321940541267395,6.02482271194458
1,Baseline_SAM2,5,Color2_000360,Colour,0.9053495526313782,24.0
1,Baseline_SAM2,5,Color2_000477,Colour,0.9666928052902222,4.0
1,Baseline_SAM2,5,Color2_000104,Colour,0.9649930000305176,3.0
1,Baseline_SAM2,5,Color2_000359,Colour,0.8768689632415771,6.0
1,Baseline_SAM2,5,Color2_000513,Colour,0.9280867576599121,9.0
1,Baseline_SAM2,5,Color2_000053,Colour,0.9512522220611572,8.246211051940918
1,Baseline_SAM2,5,Color2_000318,Colour,0.8813104033470154,4.4721360206604
1,Baseline_SAM2,5,Color2_000141,Colour,0.9298880696296692,7.071067810058594
1,Baseline_SAM2,5,Color2_000217,Colour,0.9125709533691406,22.124637603759766
1,Baseline_SAM2,5,Color2_000450,Colour,0.9417310953140259,3.0
1,Baseline_SAM2,5,Color2_000642,Colour,0.9270799160003662,6.795721054077148
1,Baseline_SAM2,5,Color2_000818,Colour,0.9426138997077942,4.4721360206604
1,Baseline_SAM2,5,Color2_000794,Colour,0.9471492767333984,8.0
1,Baseline_SAM2,5,Color2_000554,Colour,0.9589251279830933,5.0
1,Baseline_SAM2,5,Color2_000435,Colour,0.8986124396324158,3.1622776985168457
1,Baseline_SAM2,5,Color2_000494,Colour,0.9347093105316162,11.661903381347656
1,Baseline_SAM2,5,Color2_000300,Colour,0.9314847588539124,8.9442720413208
1,Baseline_SAM2,5,Color2_000590,Colour,0.9518279433250427,2.2360680103302
1,Baseline_SAM2,5,Color2_000158,Colour,0.9419412016868591,3.1622776985168457
1,Baseline_SAM2,5,Color2_000206,Colour,0.9175039529800415,5.099019527435303
1,Baseline_SAM2,5,Color2_000765,Colour,0.9512233138084412,5.588932037353516
1,Baseline_SAM2,5,Color2_000526,Colour,0.9580890536308289,4.0
1,Baseline_SAM2,5,Color2_000283,Colour,0.8637390732765198,6.324555397033691
1,Baseline_SAM2,5,Color2_000480,Colour,0.9588660597801208,4.0
1,Baseline_SAM2,5,Color2_000627,Colour,0.951092541217804,2.0
1,Baseline_SAM2,5,Color2_000027,Colour,0.9138935208320618,13.0
1,Baseline_SAM2,5,Color2_000281,Colour,0.9289728403091431,9.848857879638672
1,Baseline_SAM2,5,Color2_000718,Colour,0.9611402750015259,2.0
1,Baseline_SAM2,5,Color2_000856,Colour,0.9356987476348877,5.0
1,Baseline_SAM2,5,Color2_000261,Colour,0.9324988722801208,3.0
1,Baseline_SAM2,5,Color2_000004,Colour,0.9307469725608826,8.5440034866333
1,Baseline_SAM2,5,Color2_000133,Colour,0.9141904711723328,7.280109882354736
1,Baseline_SAM2,5,Color2_000488,Colour,0.956139862537384,5.0
1,Baseline_SAM2,5,Color2_000157,Colour,0.9468293786048889,6.0
1,Baseline_SAM2,5,Color2_000363,Colour,0.9543992280960083,3.0
1,Baseline_SAM2,5,Color2_000241,Colour,0.9279444813728333,3.605551242828369
1,Baseline_SAM2,5,Color2_000389,Colour,0.9281681180000305,2.8284270763397217
1,Baseline_SAM2,5,Color2_000531,Colour,0.9548686146736145,3.1622776985168457
1,Baseline_SAM2,5,Color2_000440,Colour,0.9377738833427429,3.11358642578125
1,Baseline_SAM2,5,Color2_000743,Colour,0.9309234619140625,6.324555397033691
1,Baseline_SAM2,5,Color2_000295,Colour,0.8977329134941101,22.803508758544922
1,Baseline_SAM2,5,Color2_000194,Colour,0.9015217423439026,12.041594505310059
1,Baseline_SAM2,5,Color2_000821,Colour,0.9291073083877563,3.605551242828369
1,Baseline_SAM2,5,Color2_000516,Colour,0.9517993330955505,5.0
1,Baseline_SAM2,5,Color2_000505,Colour,0.9325391054153442,8.062257766723633
1,Baseline_SAM2,5,Color2_000507,Colour,0.9396990537643433,6.324555397033691
1,Baseline_SAM2,5,Color2_000168,Colour,0.9235775470733643,4.0
1,Baseline_SAM2,5,Color2_000143,Colour,0.901524543762207,8.9442720413208
1,Baseline_SAM2,5,Color2_000476,Colour,0.946208655834198,4.4721360206604
1,Baseline_SAM2,5,Color2_000243,Colour,0.9347613453865051,12.649110794067383
1,Baseline_SAM2,5,Color2_000770,Colour,0.9199735522270203,8.5440034866333
1,Baseline_SAM2,5,Color2_000714,Colour,0.9611330628395081,3.605551242828369
1,Baseline_SAM2,5,Color2_000328,Colour,0.9114137887954712,4.0
1,Baseline_SAM2,5,Color2_000349,Colour,0.8627596497535706,3.1844089031219482
1,Baseline_SAM2,5,Color2_000592,Colour,0.950660228729248,2.2360680103302
1,Baseline_SAM2,5,Color2_000427,Colour,0.9385400414466858,3.605551242828369
1,Baseline_SAM2,5,Color2_000511,Colour,0.9398794174194336,5.0
1,Baseline_SAM2,5,Color2_000470,Colour,0.942124605178833,2.0
1,Baseline_SAM2,5,Color2_000678,Colour,0.8847682476043701,8.275982856750488
1,Baseline_SAM2,5,Color2_000824,Colour,0.9551236033439636,6.387404918670654
1,Baseline_SAM2,5,Color2_000374,Colour,0.9231297969818115,2.2360680103302
1,Baseline_SAM2,5,Color2_000007,Colour,0.912706196308136,5.0
1,Baseline_SAM2,5,Color2_000489,Colour,0.9651248455047607,2.8284270763397217
1,Baseline_SAM2,5,Color2_000367,Colour,0.8991329073905945,3.1622776985168457
1,Baseline_SAM2,5,Color2_000282,Colour,0.8671611547470093,10.621794700622559
1,Baseline_SAM2,5,Color2_000540,Colour,0.9489971399307251,6.082762718200684
1,Baseline_SAM2,5,Color2_000272,Colour,0.9105712175369263,5.0
1,Baseline_SAM2,5,Color2_000102,Colour,0.9088358879089355,7.280109882354736
1,Baseline_SAM2,5,Color2_000577,Colour,0.8904604315757751,10.418601989746094
1,Baseline_SAM2,5,Color2_000442,Colour,0.9586894512176514,6.0
1,Baseline_SAM2,5,Color2_000586,Colour,0.9570643901824951,3.605551242828369
1,Baseline_SAM2,5,Color2_000804,Colour,0.9046958088874817,9.848857879638672
1,Baseline_SAM2,5,Color2_000309,Colour,0.9068770408630371,3.1622776985168457
1,Baseline_SAM2,5,Color2_000075,Colour,0.959089457988739,4.123105525970459
1,Baseline_SAM2,5,Color2_000823,Colour,0.9020944237709045,8.0
1,Baseline_SAM2,5,Color2_000558,Colour,0.9022247791290283,22.156246185302734
1,Baseline_SAM2,5,Color2_000732,Colour,0.9358460903167725,6.7082037925720215
1,Baseline_SAM2,5,Color2_000846,Colour,0.9536758661270142,4.0
1,Baseline_SAM2,5,Color2_000815,Colour,0.9309374094009399,5.52100944519043
1,Baseline_SAM2,5,Color2_000001,Colour,0.9424225687980652,4.242640495300293
1,Baseline_SAM2,5,Color2_000103,Colour,0.9252657294273376,11.180339813232422
1,Baseline_SAM2,5,Color2_000139,Colour,0.8459995985031128,20.86786651611328
1,Baseline_SAM2,5,Color2_000633,Colour,0.92351233959198,7.211102485656738
1,Baseline_SAM2,5,Color2_000737,Colour,0.9116587042808533,10.770329475402832
1,Baseline_SAM2,5,Color2_000026,Colour,0.9312318563461304,6.0
1,Baseline_SAM2,5,Color2_000376,Colour,0.9204474091529846,11.045360565185547
1,Baseline_SAM2,5,Color2_000017,Colour,0.9528525471687317,4.736067771911621
1,Baseline_SAM2,5,Color2_000088,Colour,0.930754542350769,9.0
1,Baseline_SAM2,5,Color2_000565,Colour,0.9601697325706482,4.4721360206604
1,Baseline_SAM2,5,Color2_000253,Colour,0.9390696883201599,3.0
1,Baseline_SAM2,5,Color2_000675,Colour,0.9223790764808655,5.0
1,Baseline_SAM2,5,Color2_000240,Colour,0.931851327419281,2.0
1,Baseline_SAM2,5,Color2_000204,Colour,0.934783935546875,5.385164737701416
1,Baseline_SAM2,5,Color2_000112,Colour,0.9049815535545349,5.0
1,Baseline_SAM2,5,Color2_000212,Colour,0.9529860615730286,8.0
1,Baseline_SAM2,5,Color2_000769,Colour,0.948544979095459,3.0
1,Baseline_SAM2,5,Color2_000263,Colour,0.9540567994117737,5.385164737701416
1,Baseline_SAM2,5,Color2_000121,Colour,0.8684908151626587,4.4721360206604
1,Baseline_SAM2,5,Color2_000322,Colour,0.9312521815299988,9.0
1,Baseline_SAM2,5,Color2_000403,Colour,0.9311676621437073,5.0
1,Baseline_SAM2,5,Color2_000338,Colour,0.9410372972488403,3.605551242828369
1,Baseline_SAM2,5,Color2_000596,Colour,0.9418338537216187,5.0
1,Baseline_SAM2,5,Color2_000630,Colour,0.9447181820869446,5.0
1,Baseline_SAM2,5,Color2_000749,Colour,0.9393746256828308,3.1622776985168457
1,Baseline_SAM2,5,Color2_000183,Colour,0.949791431427002,5.0
1,Baseline_SAM2,5,Color2_000465,Colour,0.9124541282653809,19.042030334472656
1,Baseline_SAM2,5,Color2_000291,Colour,0.9122275710105896,5.089119911193848
1,Baseline_SAM2,5,Color2_000739,Colour,0.9482807517051697,11.045360565185547
1,Baseline_SAM2,5,Color2_000862,Colour,0.9640969038009644,5.0
1,Baseline_SAM2,5,Color2_000651,Colour,0.9373798966407776,5.385164737701416
1,Baseline_SAM2,5,Color2_000390,Colour,0.8953225016593933,9.0
1,Baseline_SAM2,5,Color2_000397,Colour,0.9474450945854187,2.0
1,Baseline_SAM2,5,Color2_000003,Colour,0.9355267882347107,4.0
1,Baseline_SAM2,5,Color2_000687,Colour,0.9092209339141846,2.4730260372161865
1,Baseline_SAM2,5,Color2_000549,Colour,0.9544321894645691,7.6157732009887695
1,Baseline_SAM2,5,Color2_000454,Colour,0.9296520948410034,3.0
1,Baseline_SAM2,5,Color2_000798,Colour,0.9325466752052307,6.0
1,Baseline_SAM2,5,Color2_000037,Colour,0.8874927163124084,8.062257766723633
1,Baseline_SAM2,5,Color2_000169,Colour,0.9145419001579285,3.2730960845947266
1,Baseline_SAM2,5,Color2_000772,Colour,0.9503491520881653,8.0
1,Baseline_SAM2,5,Color2_000691,Colour,0.9072097539901733,7.990503311157227
1,Baseline_SAM2,5,Color2_000036,Colour,0.9396159052848816,4.0
1,Baseline_SAM2,5,Color2_000321,Colour,0.9374167919158936,4.123105525970459
1,Baseline_SAM2,5,Color2_000448,Colour,0.9251981377601624,5.830951690673828
1,Baseline_SAM2,5,Color2_000404,Colour,0.9630795121192932,3.605551242828369
1,Baseline_SAM2,5,Color2_000019,Colour,0.9330282211303711,5.830951690673828
1,Baseline_SAM2,5,Color2_000202,Colour,0.9489665627479553,4.0
1,Baseline_SAM2,5,Color2_000192,Colour,0.9220144748687744,6.0
1,Baseline_SAM2,5,Color2_000452,Colour,0.9307118058204651,5.385164737701416
1,Baseline_SAM2,5,Color2_000496,Colour,0.9266849756240845,9.909317970275879
